what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413094782324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413094806737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413094906663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413094910066
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095044870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095048358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095050689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095053794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095058499
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413095082428
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1413095086477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1413095090137
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413095093281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1413095096388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413095104614
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413095128496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413095170304
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413095174115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095180901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095185007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1413095208604
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413095210020
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413095211094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095214519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413095228731
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1413095231118
