what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413086685925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086687797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086717774
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413086717930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086726042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086735917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086740566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086752234
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413086752437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413086752546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086754512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086755666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086756290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086762031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1413086780392
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413086782530
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1413086792404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086806647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086806725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413086811842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086813168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086820718
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413086822185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086830703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086836755
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413086836911
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413086837021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086839829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086842496
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413086885630
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1413086890419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086892993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086896145
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1413086896238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086900715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413086904771
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413086915941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1413086920699
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413086934365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1413086939482
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413086950105
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413086963896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1413086967390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413086985720
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413087012926
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1413087014237
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1413087017138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1413087020165
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413087038885
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1413087045172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413087047855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413087050912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413087060382
